Zeit,Kanal A,Kanal B
(s),(mV),(V)

278.13347217,12.14637000,13.51665000
278.26680557,11.93274000,13.51176000
278.40013897,12.93985000,13.51237000
278.53347237,12.16163000,13.51299000
278.66680577,11.94189000,13.52580000
278.80013917,12.96274000,13.49590000
278.93347257,12.14179000,13.51421000
279.06680597,11.92206000,13.50810000
279.20013937,12.98868000,13.51482000
279.33347277,12.17383000,13.51176000
279.46680617,11.94494000,13.51299000
279.60013957,13.00394000,13.51482000
279.73347297,12.17231000,13.52153000
279.86680637,11.94952000,13.51421000
280.00013977,12.95816000,13.51360000
280.13347317,12.18299000,13.52153000
280.26680657,11.97394000,13.51665000
280.40013997,12.99325000,13.50566000
280.53347337,12.18909000,13.51482000
280.66680677,11.94647000,13.51299000
280.80014017,12.98563000,13.51970000
280.93347357,12.19977000,13.51909000
281.06680697,11.95105000,13.50932000
281.20014037,12.99020000,13.49895000
281.33347377,12.18909000,13.51421000
281.46680717,11.96936000,13.51482000
281.60014057,13.04056000,13.51176000
281.73347397,12.22419000,13.51482000
281.86680737,11.97851000,13.51543000
282.00014077,13.02835000,13.51421000
282.13347417,12.21809000,13.52031000
282.26680757,11.99835000,13.51360000
282.40014097,13.02835000,13.51176000
282.53347437,12.24403000,13.51726000
282.66680777,12.02429000,13.51909000
282.80014117,13.06345000,13.51482000
282.93347457,12.24403000,13.51421000
283.06680797,11.99530000,13.51299000
283.20014137,13.04056000,13.50383000
283.33347477,12.27607000,13.50444000
283.46680817,12.02429000,13.51726000
283.60014157,13.04971000,13.51299000
283.73347497,12.25471000,13.51848000
283.86680837,12.02124000,13.51237000
284.00014177,13.05887000,13.51787000
284.13347517,12.26234000,13.51726000
284.26680857,12.05939000,13.52153000
284.40014197,13.07413000,13.51543000
284.53347537,12.29743000,13.52763000
284.66680877,12.04718000,13.51482000
284.80014217,13.10312000,13.51421000
284.93347557,12.27302000,13.51970000
285.06680897,12.05176000,13.51421000
285.20014237,13.11991000,13.51543000
285.33347577,12.27302000,13.51299000
285.46680917,12.06397000,13.51543000
285.60014257,13.09397000,13.50322000
285.73347597,12.28523000,13.48003000
285.86680937,12.07160000,13.51909000
286.00014277,13.08786000,13.51543000
286.13347617,12.28980000,13.52214000
286.26680957,12.08838000,13.51482000
286.40014297,13.09244000,13.51176000
286.53347637,12.30811000,13.49162000
286.66680977,12.08991000,13.50932000
286.80014317,13.12143000,13.49651000
286.93347657,12.30048000,13.52824000
287.06680997,12.14484000,13.51848000
287.20014337,13.13211000,13.51909000
287.33347677,12.31422000,13.52031000
287.46681017,12.16926000,13.50505000
287.60014357,13.14280000,13.51665000
287.73347697,12.33253000,13.51360000
287.86681037,12.17231000,13.51543000
288.00014377,13.14280000,13.50932000
288.13347717,12.33100000,13.50383000
288.26681057,12.21656000,13.51787000
288.40014397,13.12143000,13.51787000
288.53347737,12.36610000,13.54656000
288.66681077,12.22571000,13.51543000
288.80014417,13.15348000,13.51726000
288.93347757,12.35237000,13.51543000
289.06681097,12.25623000,13.52275000
289.20014437,13.16874000,13.51665000
289.33347777,12.37983000,13.52031000
289.46681117,12.28523000,13.51909000
289.60014457,13.15195000,13.50322000
289.73347796,12.36457000,13.51543000
289.86681136,12.34474000,13.52641000
290.00014476,13.16416000,13.54167000
290.13347816,12.35847000,13.51665000
290.26681156,12.36457000,13.51726000
290.40014496,13.12754000,13.51787000
290.53347836,12.37983000,13.52763000
290.66681176,12.37678000,13.52214000
290.80014516,13.15806000,13.51421000
290.93347856,12.37373000,13.52641000
291.06681196,12.39509000,13.51482000
291.20014536,13.12143000,13.50139000
291.33347876,12.38746000,13.51665000
291.46681216,12.44240000,13.51787000
291.60014556,13.13974000,13.51421000
291.73347896,12.38746000,13.51360000
291.86681236,12.44697000,13.52336000
292.00014576,13.13059000,13.48247000
292.13347916,12.41493000,13.52031000
292.26681256,12.47597000,13.52580000
292.40014596,13.09549000,13.49467000
292.53347936,12.41188000,13.50688000
292.66681276,12.50648000,13.51909000
292.80014616,13.13364000,13.52275000
292.93347956,12.42866000,13.51848000
293.06681296,12.51717000,13.52763000
293.20014636,13.08023000,13.51543000
293.33347976,12.39357000,13.51909000
293.46681316,12.54006000,13.51726000
293.60014656,13.07565000,13.51726000
293.73347996,12.40730000,13.51787000
293.86681336,12.55226000,13.50993000
294.00014676,13.02225000,13.50993000
294.13348016,12.42714000,13.51970000
294.26681356,12.58889000,13.51360000
294.40014696,13.04819000,13.51299000
294.53348036,12.38746000,13.51482000
294.66681376,12.65755000,13.51054000
294.80014716,13.03598000,13.51482000
294.93348056,12.41188000,13.51543000
295.06681396,12.65297000,13.51909000
295.20014736,12.97800000,13.51787000
295.33348076,12.39052000,13.51909000
295.46681416,12.66671000,13.51543000
295.60014756,12.97494000,13.51970000
295.73348096,12.42408000,13.51482000
295.86681436,12.67892000,13.51726000
296.00014776,12.99783000,13.51787000
296.13348116,12.42866000,13.51726000
296.26681456,12.70638000,13.50810000
296.40014796,12.97037000,13.51848000
296.53348136,12.41951000,13.51482000
296.66681476,12.74758000,13.51848000
296.80014816,12.99173000,13.49040000
296.93348156,12.43019000,13.51909000
297.06681496,12.78420000,13.51054000
297.20014836,12.97647000,13.51299000
297.33348176,12.42408000,13.51665000
297.46681516,12.81167000,13.50993000
297.60014856,12.99325000,13.49834000
297.73348196,12.41798000,13.51482000
297.86681536,12.84677000,13.50688000
298.00014876,12.95205000,13.50017000
298.13348216,12.42866000,13.51665000
298.26681556,12.91238000,13.51299000
298.40014896,12.98868000,13.51421000
298.53348236,12.43782000,13.51726000
298.66681576,12.93069000,13.50932000
298.80014916,12.95358000,13.51299000
298.93348256,12.44087000,13.51360000
299.06681596,12.96579000,13.51909000
299.20014936,12.95511000,13.51726000
299.33348276,12.42714000,13.51543000
299.46681616,12.99783000,13.51543000
299.60014956,12.91238000,13.50810000
299.73348296,12.39662000,13.51543000
299.86681636,13.05277000,13.55205000
300.00014976,12.91086000,13.51665000
300.13348316,12.41188000,13.50688000
300.26681656,13.05887000,13.51787000
300.40014996,12.88491000,13.51299000
300.53348336,12.39967000,13.51970000
300.66681676,13.12754000,13.53130000
300.80015016,12.92154000,13.51482000
300.93348356,12.38441000,13.51176000
301.06681696,13.15806000,13.51543000
301.20015036,12.88339000,13.51787000
301.33348376,12.39204000,13.51176000
301.46681716,13.17789000,13.51848000
301.60015056,12.87576000,13.51665000
301.73348396,12.38746000,13.49345000
301.86681736,13.20383000,13.47941000
302.00015076,12.86508000,13.51421000
302.13348415,12.38288000,13.51787000
302.26681755,13.23740000,13.50749000
302.40015095,12.85897000,13.51665000
302.53348435,12.40577000,13.51237000
302.66681775,13.29234000,13.53435000
302.80015115,12.84524000,13.51665000
302.93348455,12.38288000,13.51970000
303.06681795,13.28471000,13.51176000
303.20015135,12.83914000,13.51665000
303.33348475,12.39509000,13.50749000
303.46681815,13.32133000,13.50932000
303.60015155,12.83456000,13.51543000
303.73348495,12.39052000,13.51482000
303.86681835,13.37474000,13.51176000
304.00015175,12.82693000,13.49651000
304.13348515,12.40730000,13.51543000
304.26681855,13.38694000,13.51665000
304.40015195,12.83456000,13.51237000
304.53348535,12.43934000,13.51482000
304.66681875,13.41288000,13.51360000
304.80015215,12.82846000,13.52153000
304.93348555,12.40730000,13.51665000
305.06681895,13.43425000,13.51848000
305.20015235,12.84982000,13.56182000
305.33348575,12.44697000,13.51237000
305.46681915,13.45561000,13.51421000
305.60015255,12.82540000,13.51726000
305.73348595,12.42256000,13.48674000
305.86681935,13.47545000,13.51421000
306.00015275,12.80557000,13.50871000
306.13348615,12.45460000,13.51665000
306.26681955,13.46324000,13.51176000
306.40015295,12.81930000,13.51482000
306.53348635,12.43019000,13.51543000
306.66681975,13.48460000,13.51543000
306.80015315,12.81777000,13.51421000
306.93348655,12.41646000,13.51360000
307.06681995,13.48613000,13.52580000
307.20015335,12.82998000,13.51909000
307.33348675,12.42256000,13.52153000
307.46682015,13.52122000,13.51848000
307.60015355,12.80709000,13.51970000
307.73348695,12.44697000,13.52336000
307.86682035,13.53954000,13.52275000
308.00015375,12.81014000,13.51970000
308.13348715,12.46529000,13.51543000
308.26682055,13.55327000,13.51970000
308.40015395,12.80557000,13.52031000
308.53348735,12.48207000,13.51848000
308.66682075,13.55174000,13.51726000
308.80015415,12.80709000,13.51360000
308.93348755,12.50038000,13.50810000
309.06682095,13.55785000,13.49834000
309.20015435,12.78878000,13.52031000
309.33348775,12.49580000,13.51848000
309.46682115,13.58074000,13.51726000
309.60015455,12.77200000,13.50688000
309.73348795,12.52022000,13.50749000
309.86682135,13.57616000,13.51909000
310.00015475,12.80557000,13.51848000
310.13348815,12.56600000,13.51360000
310.26682155,13.58989000,13.51909000
310.40015495,12.78878000,13.51848000
310.53348835,12.57515000,13.51726000
310.66682175,13.60210000,13.51299000
310.80015515,12.83609000,13.52031000
310.93348855,12.60567000,13.50871000
311.06682195,13.59905000,13.51360000
311.20015535,12.78726000,13.52458000
311.33348875,12.62398000,13.51665000
311.46682215,13.60973000,13.53252000
311.60015555,12.80404000,13.52641000
311.73348895,12.64840000,13.51176000
311.86682235,13.62194000,13.51360000
312.00015575,12.79946000,13.51482000
312.13348915,12.70180000,13.51848000
312.26682255,13.59600000,13.51482000
312.40015595,12.80709000,13.53801000
312.53348935,12.72317000,13.51909000
312.66682275,13.61431000,13.50505000
312.80015615,12.83456000,13.52336000
312.93348955,12.75216000,13.51909000
313.06682295,13.62194000,13.50932000
313.20015635,12.83609000,13.52702000
313.33348975,12.77657000,13.51665000
313.46682315,13.61278000,13.50871000
313.60015655,12.86660000,13.54167000
313.73348995,12.80099000,13.51787000
313.86682335,13.63262000,13.51909000
314.00015675,12.87118000,13.51543000
314.13349015,12.83303000,13.48857000
314.26682355,13.59294000,13.50932000
314.40015694,12.84219000,13.51970000
314.53349034,12.85745000,13.51360000
314.66682374,13.60820000,13.52031000
314.80015714,12.86508000,13.51360000
314.93349054,12.92764000,13.51665000
315.06682394,13.57311000,13.51543000
315.20015734,12.86050000,13.52153000
315.33349074,12.94748000,13.49040000
315.46682414,13.56090000,13.51787000
315.60015754,12.86966000,13.52397000
315.73349094,12.98868000,13.56365000
315.86682434,13.55785000,13.51665000
316.00015774,12.89712000,13.51970000
316.13349114,13.01004000,13.51726000
316.26682454,13.53496000,13.51543000
316.40015794,12.88644000,13.51970000
316.53349134,13.04514000,13.51848000
316.66682474,13.49528000,13.51482000
316.80015814,12.89407000,13.51848000
316.93349154,13.08023000,13.52153000
317.06682494,13.47850000,13.51726000
317.20015834,12.86355000,13.52214000
317.33349174,13.09549000,13.52458000
317.46682514,13.46171000,13.51176000
317.60015854,12.86508000,13.51787000
317.73349194,13.14432000,13.51970000
317.86682534,13.45561000,13.52336000
318.00015874,12.85287000,13.52031000
318.13349214,13.15348000,13.51482000
318.26682554,13.43425000,13.51726000
318.40015894,12.87271000,13.51665000
318.53349234,13.18094000,13.52275000
318.66682574,13.42051000,13.51665000
318.80015914,12.85745000,13.52214000
318.93349254,13.22825000,13.51970000
319.06682594,13.42509000,13.51726000
319.20015934,12.82388000,13.51482000
319.33349274,13.26487000,13.52702000
319.46682614,13.39305000,13.51909000
319.60015954,12.84829000,13.52458000
319.73349294,13.31980000,13.52336000
319.86682634,13.39000000,13.52031000
320.00015974,12.87729000,13.51970000
320.13349314,13.37321000,13.51726000
320.26682654,13.37016000,13.51482000
320.40015994,12.85287000,13.51787000
320.53349334,13.43883000,13.52214000
320.66682674,13.34269000,13.51787000
320.80016014,12.84677000,13.50810000
320.93349354,13.48308000,13.51787000
321.06682694,13.33201000,13.51176000
321.20016034,12.83303000,13.51421000
321.33349374,13.50902000,13.52336000
321.46682714,13.29691000,13.51237000
321.60016054,12.81320000,13.49162000
321.73349394,13.56700000,13.50810000
321.86682734,13.29691000,13.51787000
322.00016074,12.80251000,13.49956000
322.13349414,13.63262000,13.51787000
322.26682754,13.27708000,13.51299000
322.40016094,12.77962000,13.50749000
322.53349434,13.67534000,13.48979000
322.66682774,13.28013000,13.51543000
322.80016114,12.78878000,13.51482000
322.93349454,13.75317000,13.51909000
323.06682794,13.25114000,13.51482000
323.20016134,12.81625000,13.51360000
323.33349474,13.78979000,13.51970000
323.46682814,13.24198000,13.52214000
323.60016154,12.81777000,13.51970000
323.73349494,13.84777000,13.51970000
323.86682834,13.20078000,13.51970000
324.00016174,12.79794000,13.51848000
324.13349514,13.84014000,13.50932000
324.26682854,13.18247000,13.52214000
324.40016194,12.79794000,13.52275000
324.53349534,13.83404000,13.51054000
324.66682874,13.17637000,13.52458000
324.80016214,12.77505000,13.51054000
324.93349554,13.89355000,13.52031000
325.06682894,13.14737000,13.51237000
325.20016234,12.79183000,13.51665000
325.33349574,13.88440000,13.51665000
325.46682914,13.14432000,13.51970000
325.60016254,12.83456000,13.51970000
325.73349594,13.89050000,13.54228000
325.86682934,13.13059000,13.52397000
326.00016274,12.82693000,13.51360000
326.13349614,13.86151000,13.51054000
326.26682954,13.12296000,13.51176000
326.40016294,12.87423000,13.51726000
326.53349634,13.91034000,13.51421000
326.66682974,13.13822000,13.52214000
326.80016313,12.93680000,13.51848000
326.93349653,13.93933000,13.51176000
327.06682993,13.11838000,13.51543000
327.20016333,12.95663000,13.51665000
327.33349673,13.92865000,13.51665000
327.46683013,13.11533000,13.52458000
327.60016353,12.98868000,13.52275000
327.73349693,13.91491000,13.51543000
327.86683033,13.13364000,13.51970000
328.00016373,13.03446000,13.51543000
328.13349713,13.94543000,13.50749000
328.26683053,13.16263000,13.52580000
328.40016393,13.10312000,13.51787000
328.53349733,13.94238000,13.53740000
328.66683073,13.14737000,13.49040000
328.80016413,13.11228000,13.52153000
328.93349753,13.93780000,13.52702000
329.06683093,13.14280000,13.50749000
329.20016433,13.14127000,13.51482000
329.33349773,13.95459000,13.51848000
329.46683113,13.14585000,13.52397000
329.60016453,13.17331000,13.50688000
329.73349793,13.89813000,13.52031000
329.86683133,13.14280000,13.52153000
330.00016473,13.20231000,13.51787000
330.13349813,13.91339000,13.50566000
330.26683153,13.17942000,13.52153000
330.40016493,13.21604000,13.51726000
330.53349833,13.85846000,13.51726000
330.66683173,13.18705000,13.51848000
330.80016513,13.26334000,13.51909000
330.93349853,13.86303000,13.51909000
331.06683193,13.20383000,13.51848000
331.20016533,13.29997000,13.51726000
331.33349873,13.84777000,13.51360000
331.46683213,13.16721000,13.51909000
331.60016553,13.31828000,13.51421000
331.73349893,13.80352000,13.51726000
331.86683233,13.16416000,13.52214000
332.00016573,13.38542000,13.52153000
332.13349913,13.81268000,13.52702000
332.26683253,13.19315000,13.54289000
332.40016593,13.37626000,13.52275000
332.53349933,13.77911000,13.52214000
332.66683273,13.17637000,13.52824000
332.80016613,13.41136000,13.51421000
332.93349953,13.75774000,13.52580000
333.06683293,13.18094000,13.52397000
333.20016633,13.44340000,13.51909000
333.33349973,13.75774000,13.51970000
333.46683313,13.19468000,13.51176000
333.60016653,13.43272000,13.51665000
333.73349993,13.77148000,13.51360000
333.86683333,13.16874000,13.50322000
334.00016673,13.47545000,13.51299000
334.13350013,13.75164000,13.51543000
334.26683353,13.19315000,13.51726000
334.40016693,13.53038000,13.50871000
334.53350033,13.75011000,13.51909000
334.66683373,13.18247000,13.51726000
334.80016713,13.55632000,13.51970000
334.93350053,13.70281000,13.52214000
335.06683393,13.16568000,13.52458000
335.20016733,13.58531000,13.51482000
335.33350073,13.74096000,13.51848000
335.46683413,13.17637000,13.51665000
335.60016753,13.61736000,13.51665000
335.73350093,13.73791000,13.52275000
335.86683433,13.17637000,13.54839000
336.00016773,13.67077000,13.52397000
336.13350113,13.70891000,13.52031000
336.26683453,13.20231000,13.52824000
336.40016793,13.70128000,13.52580000
336.53350133,13.68450000,13.52458000
336.66683473,13.15958000,13.50261000
336.80016813,13.74554000,13.51787000
336.93350153,13.67382000,13.51176000
337.06683493,13.16416000,13.53618000
337.20016833,13.80505000,13.52153000
337.33350173,13.62804000,13.51054000
337.46683513,13.16416000,13.53374000
337.60016853,13.83404000,13.52031000
337.73350193,13.64025000,13.51543000
337.86683533,13.15958000,13.51543000
338.00016873,13.90118000,13.52397000
338.13350213,13.62194000,13.52397000
338.26683553,13.14280000,13.51848000
338.40016893,13.92712000,13.51726000
338.53350233,13.62804000,13.49406000
338.66683573,13.11533000,13.51360000
338.80016913,13.95001000,13.54595000
338.93350253,13.60363000,13.51787000
339.06683592,13.13059000,13.52458000
339.20016932,13.99579000,13.51237000
339.33350272,13.60210000,13.52031000
339.46683612,13.13059000,13.49773000
339.60016952,14.01563000,13.52458000
339.73350292,13.59142000,13.52214000
339.86683632,13.13517000,13.52336000
340.00016972,14.06903000,13.50810000
340.13350312,13.58379000,13.53862000
340.26683652,13.14585000,13.51970000
340.40016992,14.10718000,13.52153000
340.53350332,13.56548000,13.53130000
340.66683672,13.15195000,13.52153000
340.80017012,14.13770000,13.54106000
340.93350352,13.55174000,13.51421000
341.06683692,13.14737000,13.51848000
341.20017032,14.19874000,13.51909000
341.33350372,13.58379000,13.51726000
341.46683712,13.17484000,13.51665000
341.60017052,14.15296000,13.51482000
341.73350392,13.56853000,13.52214000
341.86683732,13.17789000,13.52214000
342.00017072,14.15906000,13.51970000
342.13350412,13.56090000,13.51726000
342.26683752,13.18247000,13.51787000
342.40017092,14.20789000,13.51909000
342.53350432,13.56090000,13.51909000
342.66683772,13.14737000,13.51970000
342.80017112,14.22315000,13.52275000
342.93350452,13.53496000,13.51970000
343.06683792,13.17484000,13.52458000
343.20017132,14.22925000,13.52397000
343.33350472,13.56090000,13.51970000
343.46683812,13.15348000,13.52886000
343.60017152,14.25977000,13.52214000
343.73350492,13.53343000,13.53862000
343.86683832,13.15958000,13.51176000
344.00017172,14.28419000,13.52153000
344.13350512,13.53038000,13.49467000
344.26683852,13.15806000,13.52702000
344.40017192,14.23383000,13.52275000
344.53350532,13.52580000,13.51909000
344.66683872,13.22214000,13.50444000
344.80017212,14.28114000,13.52031000
344.93350552,13.51360000,13.51665000
345.06683892,13.21146000,13.51482000
345.20017232,14.28266000,13.51482000
345.33350572,13.55327000,13.52214000
345.46683912,13.24503000,13.52397000
345.60017252,14.30250000,13.52031000
345.73350592,13.53496000,13.51726000
345.86683932,13.22214000,13.51848000
346.00017272,14.31318000,13.52153000
346.13350612,13.52733000,13.51848000
346.26683952,13.26182000,13.51360000
346.40017292,14.32386000,13.52641000
346.53350632,13.52122000,13.51848000
346.66683972,13.26334000,13.52336000
346.80017312,14.33760000,13.52336000
346.93350652,13.53954000,13.51909000
347.06683992,13.29997000,13.51665000
347.20017332,14.30555000,13.52458000
347.33350672,13.54259000,13.52458000
347.46684012,13.31675000,13.51665000
347.60017352,14.32844000,13.51726000
347.73350692,13.56090000,13.53191000
347.86684032,13.33811000,13.52641000
348.00017372,14.33912000,13.52397000
348.13350712,13.54259000,13.51970000
348.26684052,13.35032000,13.52153000
348.40017392,14.34217000,13.52153000
348.53350732,13.51360000,13.50932000
348.66684072,13.37626000,13.52153000
348.80017412,14.34217000,13.52336000
348.93350752,13.54869000,13.50322000
349.06684092,13.38694000,13.51665000
349.20017432,14.36049000,13.52458000
349.33350772,13.57921000,13.52580000
349.46684112,13.41441000,13.51482000
349.60017452,14.40321000,13.52214000
349.73350792,13.56548000,13.51970000
349.86684132,13.43272000,13.51787000
350.00017472,14.38185000,13.51909000
350.13350812,13.56853000,13.51848000
350.26684152,13.43883000,13.51848000
350.40017492,14.37117000,13.51299000
350.53350832,13.60057000,13.51909000
350.66684172,13.46934000,13.52153000
350.80017512,14.39558000,13.52397000
350.93350852,13.57921000,13.52580000
351.06684192,13.48308000,13.52031000
351.20017532,14.40931000,13.52214000
351.33350872,13.60973000,13.52031000
351.46684211,13.49223000,13.52641000
351.60017551,14.41237000,13.51360000
351.73350891,13.61736000,13.53435000
351.86684231,13.51665000,13.52214000
352.00017571,14.40016000,13.51970000
352.13350911,13.61583000,13.52580000
352.26684251,13.52885000,13.52580000
352.40017591,14.44136000,13.54717000
352.53350931,13.64483000,13.52397000
352.66684271,13.55785000,13.52153000
352.80017611,14.43373000,13.52153000
352.93350951,13.64940000,13.51970000
353.06684291,13.58379000,13.51848000
353.20017631,14.42610000,13.51970000
353.33350971,13.64635000,13.52947000
353.46684311,13.58074000,13.52641000
353.60017651,14.44746000,13.52397000
353.73350991,13.64940000,13.52824000
353.86684331,13.62194000,13.51970000
354.00017671,14.43220000,13.52702000
354.13351011,13.68145000,13.52458000
354.26684351,13.62499000,13.51787000
354.40017691,14.41389000,13.51787000
354.53351031,13.66771000,13.51726000
354.66684371,13.64788000,13.52153000
354.80017711,14.44136000,13.53374000
354.93351051,13.66771000,13.52763000
355.06684391,13.68297000,13.52336000
355.20017731,14.42000000,13.54595000
355.33351071,13.68603000,13.52458000
355.46684411,13.67992000,13.51482000
355.60017751,14.44288000,13.51848000
355.73351091,13.70281000,13.51970000
355.86684431,13.69671000,13.50932000
356.00017771,14.43220000,13.50444000
356.13351111,13.71502000,13.52641000
356.26684451,13.72570000,13.51909000
356.40017791,14.44899000,13.52580000
356.53351131,13.72723000,13.52336000
356.66684471,13.73638000,13.51787000
356.80017811,14.44594000,13.54472000
356.93351151,13.66924000,13.49406000
357.06684491,13.76537000,13.52458000
357.20017831,14.42152000,13.51054000
357.33351171,13.71960000,13.51726000
357.46684511,13.76690000,13.51848000
357.60017851,14.43220000,13.52397000
357.73351191,13.73791000,13.52153000
357.86684531,13.78826000,13.51726000
358.00017871,14.40779000,13.52153000
358.13351211,13.70586000,13.52214000
358.26684551,13.80810000,13.52580000
358.40017891,14.43373000,13.51909000
358.53351231,13.71960000,13.52397000
358.66684571,13.84320000,13.52214000
358.80017911,14.42457000,13.51909000
358.93351251,13.72265000,13.52947000
359.06684591,13.82183000,13.51665000
359.20017931,14.41084000,13.52702000
359.33351271,13.73638000,13.52641000
359.46684611,13.88134000,13.51909000
359.60017951,14.39558000,13.51237000
359.73351291,13.76232000,13.51970000
359.86684631,13.87982000,13.50505000
360.00017971,14.38185000,13.52153000
360.13351311,13.72723000,13.52763000
360.26684651,13.90728000,13.52275000
360.40017991,14.38337000,13.52641000
360.53351331,13.75622000,13.52275000
360.66684671,13.93170000,13.52580000
360.80018011,14.34065000,13.51909000
360.93351351,13.75469000,13.52458000
361.06684691,13.96374000,13.51909000
361.20018031,14.30860000,13.51909000
361.33351371,13.75622000,13.52153000
361.46684711,13.99731000,13.51787000
361.60018051,14.30097000,13.52580000
361.73351391,13.77148000,13.52275000
361.86684731,14.00952000,13.51848000
362.00018071,14.30402000,13.51970000
362.13351411,13.76690000,13.51787000
362.26684751,14.03546000,13.48979000
362.40018091,14.33912000,13.52336000
362.53351431,13.75164000,13.52031000
362.66684771,14.07056000,13.51848000
362.80018111,14.30097000,13.51299000
362.93351451,13.78368000,13.51848000
363.06684791,14.08429000,13.52214000
363.20018131,14.29487000,13.51970000
363.33351471,13.75774000,13.53069000
363.46684811,14.13312000,13.51970000
363.60018151,14.28114000,13.52153000
363.73351490,13.75469000,13.51176000
363.86684830,14.16517000,13.51848000
364.00018170,14.28266000,13.52214000
364.13351510,13.75774000,13.52458000
364.26684850,14.22468000,13.52153000
364.40018190,14.27961000,13.52153000
364.53351530,13.76537000,13.52641000
364.66684870,14.27961000,13.52031000
364.80018210,14.25520000,13.51848000
364.93351550,13.69518000,13.53069000
365.06684890,14.34980000,13.52214000
365.20018230,14.20789000,13.51909000
365.33351570,13.72723000,13.50871000
365.46684910,14.37574000,13.55266000
365.60018250,14.22315000,13.52153000
365.73351590,13.71502000,13.52031000
365.86684930,14.45814000,13.51787000
366.00018270,14.18043000,13.52580000
366.13351610,13.71044000,13.51176000
366.26684950,14.49019000,13.52886000
366.40018290,14.14991000,13.52153000
366.53351630,13.69213000,13.52886000
366.66684970,14.54207000,13.51848000
366.80018310,14.14075000,13.52336000
366.93351650,13.69366000,13.50749000
367.06684990,14.58632000,13.52397000
367.20018330,14.11939000,13.51848000
367.33351670,13.68297000,13.52397000
367.46685010,14.64125000,13.52214000
367.60018350,14.14075000,13.52458000
367.73351690,13.70739000,13.52580000
367.86685030,14.69161000,13.52336000
368.00018370,14.10260000,13.52031000
368.13351710,13.70891000,13.52214000
368.26685050,14.69314000,13.51909000
368.40018390,14.07819000,13.51848000
368.53351730,13.69518000,13.53069000
368.66685070,14.71450000,13.52275000
368.80018410,14.07666000,13.52031000
368.93351750,13.70739000,13.50932000
369.06685090,14.75723000,13.51665000
369.20018430,14.06903000,13.51970000
369.33351770,13.70434000,13.52153000
369.46685110,14.77096000,13.52397000
369.60018450,14.10108000,13.52580000
369.73351790,13.70281000,13.52275000
369.86685130,14.77401000,13.52336000
370.00018470,14.02173000,13.52153000
370.13351810,13.72875000,13.51970000
370.26685150,14.77401000,13.52153000
370.40018490,14.02020000,13.51909000
370.53351830,13.75164000,13.51787000
370.66685170,14.79232000,13.54350000
370.80018510,14.00952000,13.50871000
370.93351850,13.77300000,13.52397000
371.06685190,14.79842000,13.52275000
371.20018530,14.01410000,13.51909000
371.33351870,13.79894000,13.51970000
371.46685210,14.76333000,13.55815000
371.60018550,14.02020000,13.52214000
371.73351890,13.83709000,13.52031000
371.86685230,14.81979000,13.53069000
372.00018570,14.00189000,13.51970000
372.13351910,13.88897000,13.52336000
372.26685250,14.80758000,13.52336000
372.40018590,14.02631000,13.52458000
372.53351930,13.93017000,13.52031000
372.66685270,14.83505000,13.50871000
372.80018610,14.04920000,13.53740000
372.93351950,13.96069000,13.52397000
373.06685290,14.79385000,13.51787000
373.20018630,14.04767000,13.53130000
373.33351970,13.96527000,13.53435000
373.46685310,14.81979000,13.50749000
373.60018650,14.03851000,13.52763000
373.73351990,14.01410000,13.52886000
373.86685330,14.81826000,13.52336000
374.00018670,14.04157000,13.50505000
374.13352010,14.06293000,13.50261000
374.26685350,14.77859000,13.52214000
374.40018690,14.07666000,13.51970000
374.53352030,14.08582000,13.51543000
374.66685370,14.79232000,13.51970000
374.80018710,14.05072000,13.52275000
374.93352050,14.09345000,13.52153000
375.06685390,14.78774000,13.51970000
375.20018730,14.06293000,13.52336000
375.33352070,14.16059000,13.51543000
375.46685410,14.76943000,13.52275000
375.60018750,14.07208000,13.54595000
375.73352090,14.17585000,13.51360000
375.86685430,14.77706000,13.51787000
376.00018770,14.05988000,13.52458000
376.13352109,14.21552000,13.51726000
376.26685449,14.74044000,13.52336000
376.40018789,14.06293000,13.51726000
376.53352129,14.23231000,13.51970000
376.66685469,14.72365000,13.51970000
376.80018809,14.08429000,13.52214000
376.93352149,14.21857000,13.52153000
377.06685489,14.69466000,13.51726000
377.20018829,14.07971000,13.52336000
377.33352169,14.26893000,13.52153000
377.46685509,14.67482000,13.51360000
377.60018849,14.10108000,13.52214000
377.73352189,14.30860000,13.52153000
377.86685529,14.66414000,13.52153000
378.00018869,14.08429000,13.50749000
378.13352209,14.34217000,13.52275000
378.26685549,14.64736000,13.52886000
378.40018889,14.08124000,13.51176000
378.53352229,14.35438000,13.52763000
378.66685569,14.65804000,13.52275000
378.80018909,14.09040000,13.51970000
378.93352249,14.38185000,13.52458000
379.06685589,14.58937000,13.52275000
379.20018929,14.06140000,13.52153000
379.33352269,14.42457000,13.53618000
379.46685609,14.62142000,13.51787000
379.60018949,14.05377000,13.51909000
379.73352289,14.47340000,13.51909000
379.86685629,14.63057000,13.51909000
380.00018969,14.07666000,13.52153000
380.13352309,14.51918000,13.52458000
380.26685649,14.58480000,13.51726000
380.40018989,14.05072000,13.50749000
380.53352329,14.57869000,13.51482000
380.66685669,14.59700000,13.52580000
380.80019009,14.07208000,13.52336000
380.93352349,14.61837000,13.53679000
381.06685689,14.55428000,13.50322000
381.20019029,14.04462000,13.52031000
381.33352369,14.65499000,13.51787000
381.46685709,14.54207000,13.52397000
