Zeit,Kanal A,Kanal B
(s),(mV),(V)

9.46667139,10.75930000,-0.00732444
9.60000479,10.68911000,-0.01098666
9.73333819,10.14130000,-0.00610370
9.86667159,10.77303000,-0.00732444
10.00000499,10.68453000,-0.00915555
10.13333839,10.16572000,-0.00854518
10.26667179,10.80203000,-0.00671407
10.40000519,10.66317000,-0.00732444
10.53333859,10.11994000,-0.00732444
10.66667199,10.79897000,-0.00732444
10.80000539,10.63570000,-0.01159703
10.93333879,10.12452000,-0.00915555
11.06667219,10.78677000,-0.00915555
11.20000559,10.64333000,-0.01037629
11.33333899,10.13978000,-0.01037629
11.46667239,10.83254000,-0.00854518
11.60000579,10.60060000,-0.01037629
11.73333919,10.15503000,-0.00793481
11.86667259,10.83560000,-0.01159703
12.00000599,10.57009000,-0.00793481
12.13333939,10.13520000,-0.01037629
12.26667279,10.84017000,-0.01037629
12.40000619,10.55177000,-0.01037629
12.53333959,10.17335000,-0.00793481
12.66667299,10.84628000,-0.00610370
12.80000639,10.52431000,-0.00732444
12.93333979,10.20692000,-0.00793481
13.06667319,10.86001000,-0.01220740
13.20000659,10.51973000,-0.01220740
13.33333999,10.25422000,-0.00915555
13.46667339,10.86612000,-0.01037629
13.60000679,10.48158000,-0.00915555
13.73334019,10.30305000,-0.00854518
13.86667359,10.87680000,-0.01220740
14.00000699,10.45717000,-0.00793481
14.13334039,10.31678000,-0.01220740
14.26667379,10.89053000,-0.00732444
14.40000719,10.45259000,-0.01098666
14.53334059,10.29694000,-0.00793481
14.66667399,10.89053000,-0.00915555
14.80000739,10.46480000,-0.01098666
14.93334079,10.34120000,-0.01403851
15.06667419,10.92410000,-0.01220740
15.20000759,10.43275000,-0.01098666
15.33334099,10.35798000,-0.00732444
15.46667439,10.91647000,-0.01098666
15.60000779,10.42512000,-0.00549333
15.73334119,10.33814000,-0.00793481
15.86667459,10.92410000,-0.01098666
16.00000799,10.41139000,-0.00610370
16.13334139,10.38850000,-0.00671407
16.26667479,10.93631000,-0.00793481
16.40000819,10.40529000,-0.00854518
16.53334159,10.37019000,-0.01037629
16.66667499,10.93631000,-0.01098666
16.80000839,10.38850000,-0.00671407
16.93334179,10.39308000,-0.01281777
17.06667519,10.93783000,-0.00915555
17.20000859,10.37934000,-0.00915555
17.33334199,10.39460000,-0.00915555
17.46667539,10.94851000,-0.00854518
17.60000879,10.37934000,-0.01098666
17.73334219,10.42512000,-0.01037629
17.86667559,10.97446000,-0.00793481
18.00000899,10.35035000,-0.01220740
18.13334239,10.44954000,-0.00793481
18.26667579,10.97751000,-0.00793481
18.40000919,10.36714000,-0.01037629
18.53334258,10.46480000,-0.00854518
18.66667598,10.98056000,-0.01098666
18.80000938,10.36409000,-0.00854518
18.93334278,10.46785000,-0.00732444
19.06667618,10.97293000,-0.00915555
19.20000958,10.32594000,-0.00854518
19.33334298,10.51363000,-0.00793481
19.46667638,11.00650000,-0.01037629
19.60000978,10.30915000,-0.00915555
19.73334318,10.54262000,-0.01037629
19.86667658,10.96988000,-0.00854518
20.00000998,10.30610000,-0.01098666
20.13334338,10.55025000,-0.00854518
20.26667678,10.96530000,-0.00793481
20.40001018,10.29542000,-0.00915555
20.53334358,10.55940000,-0.01281777
20.66667698,10.94699000,-0.01220740
20.80001038,10.27253000,-0.00610370
20.93334378,10.58687000,-0.00732444
21.06667718,10.89816000,-0.01037629
21.20001058,10.27711000,-0.00915555
21.33334398,10.61129000,-0.00793481
21.46667738,10.88595000,-0.01159703
21.60001078,10.26490000,-0.00915555
21.73334418,10.64180000,-0.00549333
21.86667758,10.83712000,-0.00915555
22.00001098,10.24659000,-0.01037629
22.13334438,10.64180000,-0.01037629
22.26667778,10.81118000,-0.00915555
22.40001118,10.25880000,-0.00793481
22.53334458,10.64791000,-0.00915555
22.66667798,10.79440000,-0.00854518
22.80001138,10.24354000,-0.00854518
22.93334478,10.67537000,-0.00854518
23.06667818,10.81729000,-0.00854518
23.20001158,10.22523000,-0.00854518
23.33334498,10.70131000,-0.01220740
23.46667838,10.78829000,-0.00610370
23.60001178,10.22523000,-0.00732444
23.73334518,10.69369000,-0.01037629
23.86667858,10.80508000,-0.00793481
24.00001198,10.22980000,-0.00915555
24.13334538,10.69826000,-0.00671407
24.26667878,10.80050000,-0.01281777
24.40001218,10.21760000,-0.01098666
24.53334558,10.68453000,-0.00915555
24.66667898,10.78982000,-0.01037629
24.80001238,10.18250000,-0.00854518
24.93334578,10.72878000,-0.00915555
25.06667918,10.77303000,-0.00854518
25.20001258,10.20844000,-0.00854518
25.33334598,10.72726000,-0.00793481
25.46667938,10.76235000,-0.00793481
25.60001278,10.19471000,-0.01159703
25.73334618,10.71657000,-0.00915555
25.86667958,10.75014000,-0.01098666
26.00001298,10.17487000,-0.01098666
26.13334638,10.74862000,-0.01342814
26.26667978,10.72573000,-0.00732444
26.40001318,10.18403000,-0.00793481
26.53334658,10.72878000,-0.00915555
26.66667998,10.72420000,-0.01037629
26.80001338,10.17792000,-0.01159703
26.93334678,10.77456000,-0.00793481
27.06668018,10.69216000,-0.00793481
27.20001358,10.17182000,-0.00671407
27.33334698,10.76235000,-0.01037629
27.46668038,10.70589000,-0.00549333
27.60001378,10.18250000,-0.00915555
27.73334718,10.77151000,-0.00549333
27.86668058,10.71810000,-0.01037629
28.00001398,10.15046000,-0.01037629
28.13334738,10.75472000,-0.00793481
28.26668078,10.68300000,-0.01220740
28.40001418,10.16419000,-0.00793481
28.53334758,10.78829000,-0.01525925
28.66668098,10.67843000,-0.01098666
28.80001438,10.15961000,-0.01159703
28.93334778,10.81271000,-0.01159703
29.06668118,10.66469000,-0.00854518
29.20001458,10.13672000,-0.01220740
29.33334798,10.82034000,-0.01037629
29.46668138,10.64486000,-0.00854518
29.60001478,10.14435000,-0.00854518
29.73334818,10.82797000,-0.01220740
29.86668158,10.64333000,-0.01037629
30.00001498,10.13672000,-0.01037629
30.13334838,10.82491000,-0.01037629
30.26668178,10.61281000,-0.01159703
30.40001518,10.14435000,-0.00671407
30.53334858,10.83712000,-0.01098666
30.66668198,10.62044000,-0.01159703
30.80001538,10.15961000,-0.00671407
30.93334877,10.81881000,-0.00854518
31.06668217,10.60518000,-0.00915555
31.20001557,10.16419000,-0.00732444
31.33334897,10.83712000,-0.00915555
31.46668237,10.58229000,-0.01159703
31.60001577,10.19776000,-0.01159703
31.73334917,10.85086000,-0.01037629
31.86668257,10.56398000,-0.00854518
32.00001597,10.20692000,-0.01098666
32.13334937,10.84170000,-0.01159703
32.26668277,10.54109000,-0.01098666
32.40001617,10.24506000,-0.00793481
32.53334957,10.83712000,-0.00915555
32.66668297,10.54109000,-0.01037629
32.80001637,10.24659000,-0.01159703
32.93334977,10.88900000,-0.00915555
33.06668317,10.47853000,-0.00915555
33.20001657,10.27406000,-0.00915555
33.33334997,10.89206000,-0.00427259
33.46668337,10.45869000,-0.01159703
33.60001677,10.29542000,-0.01037629
33.73335017,10.88748000,-0.01037629
33.86668357,10.47090000,-0.00915555
34.00001697,10.30305000,-0.00854518
34.13335037,10.88900000,-0.01281777
34.26668377,10.46785000,-0.00793481
34.40001717,10.31831000,-0.01037629
34.53335057,10.87680000,-0.00427259
34.66668397,10.49989000,-0.00915555
34.80001737,10.31678000,-0.00793481
34.93335077,10.93631000,-0.01037629
35.06668417,10.45564000,-0.00610370
35.20001757,10.34272000,-0.00915555
35.33335097,10.90579000,-0.00732444
35.46668437,10.46785000,-0.00793481
35.60001777,10.33967000,-0.01037629
35.73335117,10.90579000,-0.01159703
35.86668457,10.44496000,-0.01159703
36.00001797,10.36256000,-0.00793481
36.13335137,10.90121000,-0.01159703
36.26668477,10.42360000,-0.00793481
36.40001817,10.35340000,-0.01037629
36.53335157,10.92868000,-0.01037629
36.66668497,10.44801000,-0.01342814
36.80001837,10.34883000,-0.00915555
36.93335177,10.93631000,-0.01098666
37.06668517,10.43733000,-0.01220740
37.20001857,10.36256000,-0.00854518
37.33335197,10.95004000,-0.01098666
37.46668537,10.43123000,-0.01220740
37.60001877,10.36714000,-0.00854518
37.73335217,10.92410000,-0.01037629
37.86668557,10.41292000,-0.00915555
38.00001897,10.37324000,-0.01098666
38.13335237,10.94699000,-0.01037629
38.26668577,10.40986000,-0.00915555
38.40001917,10.39613000,-0.01403851
38.53335257,10.95767000,-0.00732444
38.66668597,10.37324000,-0.01098666
38.80001937,10.38392000,-0.00793481
38.93335277,10.93478000,-0.00793481
39.06668617,10.39918000,-0.00549333
39.20001957,10.40529000,-0.01037629
39.33335297,10.96530000,-0.00610370
39.46668637,10.40529000,-0.00854518
39.60001977,10.41292000,-0.00610370
39.73335317,10.98056000,-0.00854518
39.86668657,10.37934000,-0.01098666
40.00001997,10.40986000,-0.01037629
40.13335337,10.95920000,-0.00915555
40.26668677,10.37934000,-0.00854518
40.40002017,10.44649000,-0.01281777
40.53335357,11.00497000,-0.00915555
40.66668697,10.35951000,-0.01037629
40.80002037,10.45564000,-0.00915555
40.93335377,10.97446000,-0.00915555
41.06668717,10.37324000,-0.00854518
41.20002057,10.47700000,-0.00915555
41.33335397,10.98666000,-0.00671407
41.46668737,10.34272000,-0.00732444
41.60002077,10.46937000,-0.00854518
41.73335417,10.98971000,-0.00793481
41.86668757,10.35798000,-0.01098666
42.00002097,10.47853000,-0.01159703
42.13335437,10.98819000,-0.00793481
42.26668777,10.34730000,-0.00671407
42.40002117,10.50142000,-0.00610370
42.53335457,11.00345000,-0.00793481
42.66668797,10.36409000,-0.00854518
42.80002137,10.50447000,-0.00854518
42.93335477,10.99734000,-0.00732444
43.06668817,10.31678000,-0.01037629
43.20002156,10.51210000,-0.01098666
43.33335496,10.98819000,-0.01037629
43.46668836,10.34120000,-0.01098666
43.60002176,10.53041000,-0.00854518
43.73335516,10.96988000,-0.00854518
43.86668856,10.31983000,-0.01037629
44.00002196,10.55025000,-0.01037629
44.13335536,11.00650000,-0.01159703
44.26668876,10.32746000,-0.01220740
44.40002216,10.54872000,-0.00915555
44.53335556,10.98514000,-0.01098666
44.66668896,10.29237000,-0.00854518
44.80002236,10.56093000,-0.00915555
44.93335576,10.98819000,-0.01220740
45.06668916,10.29694000,-0.01037629
45.20002256,10.56551000,-0.00732444
45.33335596,10.97293000,-0.00854518
45.46668936,10.30915000,-0.00854518
45.60002276,10.56703000,-0.01403851
45.73335616,10.95309000,-0.01037629
45.86668956,10.31678000,-0.00610370
46.00002296,10.58534000,-0.01037629
46.13335636,10.96988000,-0.00915555
46.26668976,10.29694000,-0.01037629
46.40002316,10.61434000,-0.01037629
46.53335656,10.93783000,-0.01098666
46.66668996,10.29084000,-0.00793481
46.80002336,10.59908000,-0.00671407
46.93335676,10.92257000,-0.00854518
47.06669016,10.28474000,-0.00915555
47.20002356,10.61129000,-0.00915555
47.33335696,10.92257000,-0.00732444
47.46669036,10.29237000,-0.00732444
47.60002376,10.64943000,-0.00610370
47.73335716,10.89053000,-0.00854518
47.86669056,10.27100000,-0.01159703
48.00002396,10.66317000,-0.00793481
48.13335736,10.89816000,-0.00915555
48.26669076,10.27711000,-0.01037629
48.40002416,10.66622000,-0.01037629
48.53335756,10.87527000,-0.00793481
48.66669096,10.27711000,-0.00915555
48.80002436,10.67690000,-0.00732444
48.93335776,10.85543000,-0.00793481
49.06669116,10.28321000,-0.01037629
49.20002456,10.68911000,-0.00549333
49.33335796,10.83712000,-0.01281777
49.46669136,10.26032000,-0.01281777
49.60002476,10.67080000,-0.00793481
49.73335816,10.85238000,-0.01098666
49.86669156,10.27406000,-0.01098666
50.00002496,10.69826000,-0.00793481
50.13335836,10.82339000,-0.01220740
50.26669176,10.23896000,-0.00854518
50.40002516,10.69979000,-0.01098666
50.53335856,10.80660000,-0.01281777
50.66669196,10.23286000,-0.01159703
50.80002536,10.71810000,-0.01403851
50.93335876,10.80966000,-0.01098666
51.06669216,10.25574000,-0.01037629
51.20002556,10.70742000,-0.00915555
51.33335896,10.80050000,-0.00732444
51.46669236,10.24201000,-0.01037629
51.60002576,10.69826000,-0.01525925
51.73335916,10.82186000,-0.01037629
51.86669256,10.22217000,-0.01037629
52.00002596,10.72726000,-0.00793481
52.13335936,10.81271000,-0.00915555
52.26669276,10.25574000,-0.01098666
52.40002616,10.72420000,-0.00915555
52.53335956,10.81576000,-0.00915555
52.66669296,10.23438000,-0.00854518
52.80002636,10.74099000,-0.01037629
52.93335976,10.79745000,-0.01220740
53.06669316,10.22217000,-0.00915555
53.20002656,10.71505000,-0.01098666
53.33335996,10.81881000,-0.00549333
53.46669336,10.21455000,-0.00793481
53.60002676,10.74099000,-0.01098666
53.73336016,10.78829000,-0.01342814
53.86669356,10.24812000,-0.00915555
54.00002696,10.71657000,-0.00671407
54.13336036,10.80050000,-0.01159703
54.26669376,10.21149000,-0.01281777
54.40002716,10.73336000,-0.01220740
54.53336056,10.78982000,-0.00854518
54.66669396,10.21760000,-0.01037629
54.80002736,10.74709000,-0.00915555
54.93336076,10.78066000,-0.01220740
55.06669416,10.20844000,-0.01037629
55.20002756,10.75167000,-0.00732444
55.33336096,10.78219000,-0.01098666
55.46669436,10.18860000,-0.00915555
55.60002775,10.76388000,-0.00793481
55.73336115,10.76388000,-0.01098666
55.86669455,10.19929000,-0.00793481
56.00002795,10.75930000,-0.01220740
56.13336135,10.75167000,-0.00854518
56.26669475,10.18555000,-0.00915555
56.40002815,10.76388000,-0.01037629
56.53336155,10.74557000,-0.01037629
56.66669495,10.17945000,-0.01159703
56.80002835,10.75930000,-0.00671407
56.93336175,10.74862000,-0.00915555
57.06669515,10.19013000,-0.01159703
57.20002855,10.76540000,-0.01098666
57.33336195,10.73336000,-0.01403851
57.46669535,10.16419000,-0.01037629
57.60002875,10.78677000,-0.01220740
57.73336215,10.74252000,-0.00793481
57.86669555,10.17487000,-0.00671407
58.00002895,10.77761000,-0.00793481
58.13336235,10.74099000,-0.00671407
58.26669575,10.17640000,-0.01098666
58.40002915,10.79745000,-0.01281777
58.53336255,10.69826000,-0.01281777
58.66669595,10.18403000,-0.01098666
58.80002935,10.79440000,-0.00793481
58.93336275,10.69063000,-0.00793481
59.06669615,10.17029000,-0.01098666
59.20002955,10.79440000,-0.00671407
59.33336295,10.68758000,-0.00854518
59.46669635,10.16266000,-0.01098666
59.60002975,10.79745000,-0.01037629
59.73336315,10.67843000,-0.00793481
59.86669655,10.16114000,-0.01037629
60.00002995,10.82797000,-0.01098666
60.13336335,10.66774000,-0.01098666
60.26669675,10.14130000,-0.00671407
60.40003015,10.83102000,-0.01037629
60.53336355,10.64791000,-0.00854518
60.66669695,10.15503000,-0.01159703
60.80003035,10.84017000,-0.01098666
60.93336375,10.63418000,-0.00793481
61.06669715,10.15656000,-0.00915555
61.20003055,10.81576000,-0.01159703
61.33336395,10.62960000,-0.00854518
61.46669735,10.16419000,-0.01037629
61.60003075,10.83407000,-0.01098666
61.73336415,10.63112000,-0.00915555
61.86669755,10.19166000,-0.00915555
62.00003095,10.85086000,-0.00732444
62.13336435,10.58077000,-0.01098666
62.26669775,10.17487000,-0.00915555
62.40003115,10.85696000,-0.00915555
62.53336455,10.59908000,-0.01159703
62.66669795,10.19623000,-0.01281777
62.80003135,10.86459000,-0.01037629
62.93336475,10.57009000,-0.01037629
63.06669815,10.20081000,-0.01037629
63.20003155,10.84628000,-0.01037629
63.33336495,10.58229000,-0.00732444
63.46669835,10.20844000,-0.01037629
63.60003175,10.85391000,-0.01159703
63.73336515,10.57314000,-0.01159703
63.86669855,10.20997000,-0.00793481
64.00003195,10.87680000,-0.00854518
64.13336535,10.56093000,-0.00854518
64.26669875,10.23743000,-0.01281777
64.40003215,10.87527000,-0.01159703
64.53336555,10.54262000,-0.00854518
64.66669895,10.22217000,-0.00793481
64.80003235,10.87680000,-0.00183111
64.93336575,10.54720000,-0.01098666
65.06669915,10.22370000,-0.00793481
65.20003255,10.88595000,-0.00915555
65.33336595,10.53499000,-0.00854518
65.46669935,10.26185000,-0.00854518
65.60003275,10.88137000,-0.01281777
65.73336615,10.51668000,-0.00854518
65.86669955,10.29389000,-0.00793481
66.00003295,10.86764000,-0.01098666
66.13336635,10.48921000,-0.00793481
66.26669975,10.30305000,-0.00793481
66.40003315,10.89358000,-0.00915555
66.53336655,10.51668000,-0.00854518
66.66669995,10.32441000,-0.01159703
66.80003335,10.91189000,-0.00549333
66.93336675,10.48921000,-0.00915555
67.06670015,10.34120000,-0.00793481
67.20003355,10.90274000,-0.01281777
67.33336695,10.47700000,-0.01037629
67.46670035,10.32289000,-0.00854518
67.60003375,10.91037000,-0.00915555
67.73336715,10.45869000,-0.00671407
67.86670054,10.36409000,-0.00915555
68.00003394,10.93326000,-0.00610370
68.13336734,10.49379000,-0.00915555
68.26670074,10.35798000,-0.00549333
68.40003414,10.93478000,-0.01220740
68.53336754,10.47548000,-0.00671407
68.66670094,10.35035000,-0.01220740
68.80003434,10.94241000,-0.00915555
68.93336774,10.47853000,-0.00671407
69.06670114,10.35798000,-0.00671407
69.20003454,10.92257000,-0.01342814
69.33336794,10.47243000,-0.00915555
69.46670134,10.35340000,-0.00915555
69.60003474,10.93631000,-0.00854518
69.73336814,10.45564000,-0.00610370
69.86670154,10.35188000,-0.00610370
70.00003494,10.94241000,-0.00854518
70.13336834,10.44038000,-0.00793481
70.26670174,10.34883000,-0.00671407
70.40003514,10.94851000,-0.01098666
70.53336854,10.45869000,-0.00915555
70.66670194,10.37019000,-0.00854518
70.80003534,10.94089000,-0.00549333
70.93336874,10.44038000,-0.00854518
71.06670214,10.37172000,-0.00793481
71.20003554,10.95157000,-0.01037629
71.33336894,10.44954000,-0.01281777
71.46670234,10.37172000,-0.00854518
71.60003574,10.96988000,-0.00854518
71.73336914,10.44191000,-0.00915555
71.86670254,10.39003000,-0.01159703
72.00003594,10.94089000,-0.01159703
72.13336934,10.44038000,-0.00793481
72.26670274,10.37019000,-0.00915555
72.40003614,10.96072000,-0.01403851
72.53336954,10.42970000,-0.00915555
72.66670294,10.39308000,-0.01220740
72.80003634,10.94699000,-0.01281777
72.93336974,10.43123000,-0.01159703
73.06670314,10.37629000,-0.00854518
73.20003654,10.96988000,-0.01159703
73.33336994,10.42970000,-0.00915555
73.46670334,10.39308000,-0.00793481
73.60003674,10.97446000,-0.01159703
73.73337014,10.39460000,-0.00915555
73.86670354,10.39613000,-0.00793481
74.00003694,10.97446000,-0.00732444
74.13337034,10.40834000,-0.00915555
74.26670374,10.39003000,-0.01159703
74.40003714,10.97446000,-0.00854518
74.53337054,10.42665000,-0.01098666
74.66670394,10.38392000,-0.01037629
74.80003734,10.97140000,-0.00732444
74.93337074,10.42055000,-0.01037629
75.06670414,10.42055000,-0.01220740
75.20003754,10.97293000,-0.00915555
75.33337094,10.58992000,13.49895000
75.46670434,10.53194000,13.48369000
75.60003774,10.69979000,13.48857000
75.73337114,10.58840000,13.48125000
75.86670454,10.51210000,13.48491000
76.00003794,10.67232000,13.49101000
76.13337134,10.59297000,13.48979000
76.26670474,10.52583000,13.48369000
76.40003814,10.68758000,13.48918000
76.53337154,10.57466000,13.48918000
76.66670494,10.53652000,13.48857000
76.80003834,10.69979000,13.48796000
76.93337174,10.57466000,13.49101000
77.06670514,10.55330000,13.48552000
77.20003854,10.71963000,13.49040000
77.33337194,10.57314000,13.48552000
77.46670534,10.51820000,13.49040000
77.60003874,10.69826000,13.48613000
77.73337214,10.58534000,13.49040000
77.86670554,10.53194000,13.48918000
78.00003894,10.67843000,13.49345000
78.13337234,10.57771000,13.48979000
78.26670574,10.53041000,13.48918000
78.40003914,10.69521000,13.48918000
78.53337254,10.60060000,13.49345000
78.66670594,10.53499000,13.48857000
78.80003934,10.67843000,13.49406000
78.93337274,10.56551000,13.48979000
79.06670614,10.52736000,13.49040000
79.20003954,10.69979000,13.49345000
79.33337294,10.57771000,13.48918000
79.46670634,10.54872000,13.49040000
79.60003974,10.70437000,13.49284000
79.73337314,10.57314000,13.49284000
79.86670654,10.52889000,13.48796000
80.00003994,10.69063000,13.48796000
80.13337334,10.56398000,13.48979000
80.26670673,10.54567000,13.48918000
80.40004013,10.69216000,13.49101000
80.53337353,10.55788000,13.49162000
80.66670693,10.53804000,13.48857000
80.80004033,10.67537000,13.49040000
80.93337373,10.59450000,13.49406000
81.06670713,10.51820000,13.49040000
81.20004053,10.68300000,13.49345000
81.33337393,10.56246000,13.49040000
81.46670733,10.51973000,13.49529000
81.60004073,10.68148000,13.49529000
81.73337413,10.57009000,13.49345000
81.86670753,10.52889000,13.49040000
82.00004093,10.70742000,13.49101000
82.13337433,10.57314000,13.48979000
82.26670773,10.52736000,13.49406000
82.40004113,10.68758000,13.49284000
82.53337453,10.57314000,13.49345000
82.66670793,10.54109000,13.49590000
82.80004133,10.66774000,13.49101000
82.93337473,10.55177000,13.48918000
83.06670813,10.52431000,13.48979000
83.20004153,10.65249000,13.49040000
83.33337493,10.52736000,13.49101000
83.46670833,10.53957000,13.49345000
83.60004173,10.65249000,13.49162000
83.73337513,10.55940000,13.49590000
83.86670853,10.53041000,13.49101000
84.00004193,10.65401000,13.49590000
84.13337533,10.54720000,13.49406000
84.26670873,10.53652000,13.49284000
84.40004213,10.66774000,13.49406000
84.53337553,10.54567000,13.48979000
84.66670893,10.55025000,13.49162000
84.80004233,10.63265000,13.49101000
84.93337573,10.56093000,13.49406000
85.06670913,10.54872000,13.49101000
85.20004253,10.63112000,13.49040000
85.33337593,10.52889000,13.49040000
85.46670933,10.54567000,13.49529000
85.60004273,10.63723000,13.49162000
85.73337613,10.51973000,13.49040000
85.86670953,10.55025000,13.48979000
86.00004293,10.61129000,13.49345000
86.13337633,10.52583000,13.49345000
86.26670973,10.56246000,13.48918000
86.40004313,10.62349000,13.49101000
86.53337653,10.53194000,13.49467000
86.66670993,10.55788000,13.49651000
86.80004333,10.62197000,13.49345000
86.93337673,10.52431000,13.49590000
87.06671013,10.55177000,13.49284000
87.20004353,10.62197000,13.49529000
87.33337693,10.57466000,13.49406000
87.46671033,10.56246000,13.49284000
87.60004373,10.63570000,13.49284000
87.73337713,10.53652000,13.49284000
87.86671053,10.58840000,13.48918000
88.00004393,10.63418000,13.49162000
88.13337733,10.55940000,13.49467000
88.26671073,10.58534000,13.49467000
88.40004413,10.62349000,13.49590000
88.53337753,10.54567000,13.49467000
88.66671093,10.59297000,13.49651000
88.80004433,10.65249000,13.49162000
88.93337773,10.55025000,13.49467000
89.06671113,10.58229000,13.49467000
89.20004453,10.64180000,13.49101000
89.33337793,10.54720000,13.49101000
89.46671133,10.60976000,13.49590000
89.60004473,10.64791000,13.49345000
89.73337813,10.54567000,13.49284000
89.86671153,10.61434000,13.49467000
90.00004493,10.64638000,13.49345000
90.13337833,10.54109000,13.49162000
90.26671173,10.60823000,13.49406000
90.40004513,10.64638000,13.49467000
90.53337853,10.53957000,13.49101000
90.66671193,10.62960000,13.49406000
90.80004533,10.64180000,13.49406000
90.93337873,10.54262000,13.49345000
91.06671213,10.62502000,13.49284000
91.20004553,10.64638000,13.49590000
91.33337893,10.51973000,13.49345000
91.46671233,10.64791000,13.48918000
91.60004573,10.65554000,13.49467000
91.73337913,10.50752000,13.49345000
91.86671253,10.62502000,13.49467000
92.00004593,10.63418000,13.49284000
92.13337933,10.52736000,13.49345000
92.26671273,10.63418000,13.49101000
92.40004613,10.64180000,13.49162000
92.53337952,10.51363000,13.49162000
92.66671292,10.63112000,13.49406000
92.80004632,10.63570000,13.49406000
92.93337972,10.51363000,13.49162000
93.06671312,10.62960000,13.49529000
93.20004652,10.64943000,13.49345000
93.33337992,10.52278000,13.49162000
93.46671332,10.65401000,13.49406000
93.60004672,10.63570000,13.49345000
93.73338012,10.51210000,13.49162000
93.86671352,10.65554000,13.49651000
94.00004692,10.65249000,13.49162000
94.13338032,10.49532000,13.49345000
94.26671372,10.66622000,13.49590000
94.40004712,10.64028000,13.49590000
94.53338052,10.51515000,13.49162000
94.66671392,10.64486000,13.49345000
94.80004732,10.64486000,13.49651000
94.93338072,10.51515000,13.48918000
95.06671412,10.66927000,13.49529000
95.20004752,10.64486000,13.49101000
95.33338092,10.52583000,13.49284000
95.46671432,10.65554000,13.49101000
95.60004772,10.66469000,13.49529000
95.73338112,10.49684000,13.49467000
95.86671452,10.69216000,13.49284000
96.00004792,10.66317000,13.49590000
96.13338132,10.50142000,13.49590000
96.26671472,10.66622000,13.49467000
96.40004812,10.65859000,13.49162000
96.53338152,10.50752000,13.49406000
96.66671492,10.67080000,13.49590000
96.80004832,10.64486000,13.49345000
96.93338172,10.51210000,13.49284000
97.06671512,10.69063000,13.49529000
97.20004852,10.66317000,13.49284000
97.33338192,10.52583000,13.49345000
97.46671532,10.69826000,13.49529000
97.60004872,10.66622000,13.49467000
97.73338212,10.54109000,13.49162000
97.86671552,10.70131000,13.49162000
98.00004892,10.64333000,13.49284000
98.13338232,10.52889000,13.49162000
98.26671572,10.70589000,13.49284000
98.40004912,10.67690000,13.49345000
98.53338252,10.52889000,13.49345000
98.66671592,10.70131000,13.49956000
98.80004932,10.66622000,13.49773000
98.93338272,10.56093000,13.49162000
